Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
KURA,"Kura Oncology",11.6,-0.13,-1.11%,9.85%,15%,5183,58.4%,41.6%,1.4039888682746
SM,"Sm Energy Company",34.75,-2.22,-6.00%,47.30%,25%,5168,59.5%,40.5%,1.4691829909221
EXE,"Expand Energy Corporation",87.65,0.16,+0.18%,30.76%,35%,5117,21.2%,78.8%,0.26909722222222
SAM,"Boston Beer Company",171.4,-0.17,-0.10%,64.42%,73%,5105,0.6%,99.4%,0.0061095782420181
EQIX,"Equinix Inc",1057.26,35.92,+3.52%,26.82%,59%,5048,95.9%,4.1%,23.153110047847
KOD,"Kodiak Sciences Inc",32.42,-0.29,-0.89%,91.32%,98%,5040,69.9%,30.1%,2.3245382585752
CLAR,"Clarus Corp",3.57,-0.01,-0.28%,4.26%,7%,5031,0.0%,100.0%,0
KMB,"Kimberly-Clark Corp",97.74,-0.12,-0.12%,23.46%,12%,5019,52.0%,48.0%,1.0851682592439
CIA,"Citizens Inc",3.61,0.03,+0.84%,26.74%,12%,5012,99.8%,0.2%,555.88888888889
EIX,"Edison International",54.95,-0.36,-0.65%,39.13%,86%,4980,34.9%,65.1%,0.53703703703704
TER,"Teradyne Inc",381.54,10.07,+2.71%,30.24%,50%,4974,63.1%,36.9%,1.707675557975
EBAY,"Ebay Inc",108.3,-3.54,-3.17%,43.59%,53%,4959,47.5%,52.5%,0.90510948905109
PR,"Permian Resources Corp",21.97,-0.79,-3.47%,51.63%,46%,4950,12.2%,87.8%,0.13871635610766
TECH,"Bio-Techne Corp",72.47,0.1,+0.14%,12.19%,20%,4949,1.4%,98.6%,0.014139344262295
KEY,Keycorp,20.87,0.06,+0.29%,7.57%,8%,4940,12.9%,87.1%,0.14776951672862
"Downloaded from Barchart.com as of 09-21-2026 07:03pm CDT"
